date,Ret,Ret_5,Ret_10,Ret_15,Ret_20,Ret_25,Ret_30,Ret_40,Ret_50,OT
2024-06-23 00:00:00,-0.01668075089399379,-0.030087914804188154,-0.053561930334627306,-0.08837613749485829,-0.0817382785444144,-0.06506985667970255,-0.07800392209127427,0.026448969044228665,-0.01112317108534322,0.01255554805393544
2024-06-24 00:00:00,-0.04595356431233677,-0.07208838379404348,-0.08685933472356677,-0.13454197071142238,-0.14582226702746048,-0.11829999340625608,-0.1297684050863288,-0.09039240700480144,-0.05862333813446463,0.10671894751208244
2024-06-25 00:00:00,0.025336630415439876,-0.04664627959182788,-0.0662682143342751,-0.11088171020138982,-0.13052633036661354,-0.08425921306425432,-0.09798073410353747,-0.052535003744172304,-0.021489339872162727,0.08670882571772909
2024-06-26 00:00:00,-0.016072632592061153,-0.05124986996169756,-0.08745277437988563,-0.09684475256715208,-0.1405636708385425,-0.10184569574203528,-0.12368805279322737,-0.0930711878862448,-0.024441221621168352,0.12075467601577539
2024-06-27 00:00:00,0.013048951973404943,-0.041208888748384354,-0.07347682779841702,-0.09724899231494177,-0.11158777901972439,-0.09072554211991068,-0.09797640471493896,-0.07971227610961784,0.006812770055987238,0.09707764886677794
2024-06-28 00:00:00,-0.020853310881755127,-0.04527736745564748,-0.07400298068527222,-0.09641415458888014,-0.12965206609884028,-0.1233147519272143,-0.10740103232417675,-0.08989706176518053,-0.043296207930342945,0.09296290527980422
2024-06-29 00:00:00,0.009403861104374522,0.010119293490552517,-0.06269857381636235,-0.07761899633347613,-0.12578414690929596,-0.1371785918544165,-0.10937781226891186,-0.14781082097398146,0.001556131610258138,0.07365654404593935
2024-06-30 00:00:00,0.029413551620566913,0.014135707851630208,-0.03316994992087319,-0.0530692546003233,-0.09831339381125548,-0.11823570458799104,-0.07131456883230869,-0.10633885292480871,0.03099962154288427,0.049441895223519605
2024-07-01 00:00:00,0.002771094932125795,0.03355797171410235,-0.019411739934121264,-0.056829540394743194,-0.06653669432035736,-0.11172273081447026,-0.07170545900484715,-0.09071388262138036,0.02284170234563576,0.0805079170697871
2024-07-02 00:00:00,-0.013093697885290578,0.006886067942274865,-0.03460658801385641,-0.06709672628454477,-0.09103258754106525,-0.10547011210530688,-0.0844642164247732,-0.08686272453175303,-0.013869848860174394,0.09325184761063188
2024-07-03 00:00:00,-0.02990687070088416,-0.0024239806423473897,-0.04759159663574597,-0.07624757953496253,-0.09860442918685575,-0.13176177264272382,-0.12543981999797438,-0.12188318753084615,-0.022401376257701555,0.13430976510536774
2024-07-04 00:00:00,-0.05311634426354228,-0.06421159608906535,-0.05474207858483482,-0.122884194408171,-0.13684655278113766,-0.18191894216261395,-0.19258173161125935,-0.17740669144209908,-0.14018621734190706,0.17273793778432522
2024-07-05 00:00:00,-0.005534237213954074,-0.09598088403188332,-0.08320193391626896,-0.12596715283605775,-0.1439565046607545,-0.18485807139295973,-0.2028682211693864,-0.1730304814558563,-0.1313659237506276,0.1683417016141664
2024-07-06 00:00:00,0.02896391234041995,-0.07236751129125496,-0.04123804647408447,-0.09037447191651071,-0.12508443927980473,-0.13408911063410112,-0.17600514612201923,-0.15982544559793566,-0.13047116038887796,0.10832465814347403
2024-07-07 00:00:00,-0.042097439142912196,-0.0996292813569859,-0.09342926741517521,-0.13078803987680454,-0.1600412090203951,-0.1815923576212679,-0.19459148198860032,-0.18225180841362465,-0.1656940839638753,0.17025142802467474
2024-07-08 00:00:00,0.015326802715911692,-0.057646636793191375,-0.05993088310385575,-0.10249473794326847,-0.12949879980434198,-0.1505668522645126,-0.18181278638515297,-0.16089527671457882,-0.14444033456900707,0.08306076428176068
2024-07-09 00:00:00,0.02299844211812685,0.018103984206541357,-0.04727009760399725,-0.037629144104426526,-0.10700490371642868,-0.12122003640486567,-0.1671084156118553,-0.15147761001124593,-0.1880938866436116,0.046042109949912424
2024-07-10 00:00:00,-0.004598069730556098,0.019062404174728043,-0.07874810626161877,-0.06572555863397189,-0.10930598544143044,-0.12763825756145097,-0.1693195064900852,-0.14444678784951925,-0.17671297589656598,0.006485352973691905
2024-07-11 00:00:00,-0.006885432015347748,-0.016441969311200455,-0.08761961620267655,-0.05700198109070409,-0.10533050693394397,-0.13946977407905792,-0.14832639090328947,-0.15304227040988228,-0.170385183244517,-0.058478717530121016
2024-07-12 00:00:00,0.009670444019596935,0.03671241120396118,-0.06657450129815756,-0.06014686989504481,-0.09887717297336074,-0.12920429649156984,-0.1515466397217956,-0.1454155546369118,-0.14765438326280989,-0.032213569547376086
2024-07-13 00:00:00,0.023013827240820017,0.04456134586114224,-0.01565410265192224,-0.01804013805246807,-0.06250069554856341,-0.09070809474988384,-0.11271496798235281,-0.1391302748310097,-0.13562931825361713,-0.07098351422967697
2024-07-14 00:00:00,0.026266900915231206,0.04789869768831223,0.06686983916131672,-0.001635576030515895,0.00846716658615776,-0.0642316015623966,-0.0791276205940763,-0.13858980186819536,-0.12240000920365701,0.015173173838934462
2024-07-15 00:00:00,0.06715755212726138,0.12343865839169177,0.14485410016346822,0.03496999154225233,0.04960002497789784,0.0006400887531892163,-0.01995509444259791,-0.08740041463517301,-0.053240555984527815,-0.06150808836329835
2024-07-16 00:00:00,0.003499237870556282,0.135186084097203,0.11652138933997502,0.035721515089986555,0.07047822839706375,0.015616358394885843,-0.023138062589524444,-0.0799921209391673,-0.06192713923091275,-0.06377139455633318
